spec_id,source_file,score_label,score_column,model_family,rule,q,gate_type,threshold,z_threshold,one_way_cost_bps,split,months,net_annualized_return,net_annualized_volatility,net_sharpe,gross_annualized_return,gross_annualized_volatility,gross_sharpe,max_drawdown,average_drawdown,average_monthly_turnover,average_gross_exposure,average_net_exposure,exposure_normalized_annualized_return,exposure_normalized_sharpe,average_n_long,average_n_short,min_n_long,min_n_short,annualized_alpha,beta,alpha_tstat,alpha_beta_months,mean_rank_ic,rank_ic_tstat,rank_ic_hit_rate,rank_ic_months
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.25__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.25,25.0,test,107,0.1156813732498232,0.10323121274264285,1.1206046134342993,0.14185641491627532,0.10370623180510524,1.3678677977892937,-0.14460261141784236,-0.0164357811115044,0.7820573172206585,2.0,-2.918226408185283e-18,0.057735382381296496,1.118564450564613,3357.2803738317757,3135.9345794392525,2882,1622,0.06910923284142424,0.304362524527831,2.1539542212193026,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.25__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.25,25.0,validation,60,0.05702982774941634,0.08989265650172053,0.6344214307241527,0.08085715230328772,0.09006488936515683,0.8977655207620642,-0.10488464152823584,-0.026011479480459187,0.7474254376459807,2.0,1.3530843112619095e-17,0.02918358944977051,0.6492986320681698,2879.633333333333,2548.7833333333333,2678,1751,0.005289312186931343,0.4364810256914099,0.15165661708850436,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.5__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.5,25.0,test,107,0.16183770546442067,0.14105418452885551,1.1473442351603078,0.19851705002790454,0.14131312986268324,1.4048025843090977,-0.1443866967686308,-0.020023562631057125,1.0507113573852591,2.0,-1.124327785598052e-17,0.0806823553190612,1.1439909505493044,2615.4766355140187,2094.9532710280373,2182,1087,0.12618947920198942,0.2272192538260336,2.642822918710856,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.5__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.5,25.0,validation,60,0.07691293176503611,0.11099276417295037,0.6929544672406697,0.10637439767608181,0.1115453719338303,0.9536424132341774,-0.12766861303317478,-0.030595355237514662,0.9078319287406571,2.0,-9.367506770274759e-18,0.039383151077716505,0.7096525862956106,2239.9333333333334,1861.9,2105,1276,0.022199902082842133,0.46789855646862283,0.4874914108627555,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.75__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.75,25.0,test,107,0.23474456043792724,0.17819687899512962,1.317332614138226,0.2800166449160242,0.17787524000549196,1.574230595036041,-0.2569554281928742,-0.02542665551810373,1.2197323260997506,2.0,8.900590544965113e-18,0.11608651119715874,1.302901732642933,1883.8504672897195,1235.5046728971963,1469,685,0.21877448202277602,0.06451097408610085,3.517011930662699,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z0.75__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,0.75,25.0,validation,60,0.10424460463418606,0.13002165441001895,0.801748025028617,0.13925154834635745,0.13035024413322674,1.0682875914220227,-0.13865561020449346,-0.03166312040188124,1.051110484527961,2.0,-9.367506770274759e-18,0.05312796876963022,0.817217239862107,1618.4333333333334,1271.9666666666667,1454,827,0.058237653620616586,0.39927819538914466,1.0171370260418036,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z1__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,1.0,25.0,test,107,0.25821098254499386,0.20723685108706624,1.2459704014538993,0.3092453557068231,0.2069652301893798,1.4941898956837036,-0.3680370808548904,-0.05082794725937426,1.3488338849058834,2.0,-8.924909098366657e-18,0.1283777522330829,1.238947142457281,1198.0467289719627,782.626168224299,786,396,0.262844436410389,-0.061999500986892137,3.631539288124348,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__qna__zscore__thrna__z1__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,,zscore,,1.0,25.0,validation,60,0.1316103824775079,0.1383073560124871,0.9515790502540258,0.17459386892173834,0.1389418113673543,1.256597040181965,-0.14932144612703524,-0.03136180454911286,1.2594781761119032,2.0,1.214306433183765e-17,0.06646429747361715,0.9611100868361104,1018.8666666666667,856.1,683,444,0.0933994246287713,0.3244101532345334,1.487993950675488,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.005,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.005,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.01,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.01,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.02,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.02,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.0,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,absolute,0.0,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,none,,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,none,,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,sign,0.0,,25.0,test,107,0.05694593697207906,0.13648095649240957,0.4172445624327532,0.0708645807390702,0.13643817456718774,0.5193896866758034,-0.43987885463464327,-0.10156180475597838,0.43775088788878597,1.0,2.1795503486133832e-18,0.05694593697207906,0.4172445624327532,812.6168224299065,811.6168224299065,709,708,0.10196388677809017,-0.24415513803186134,2.2244159067577542,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.1,sign,0.0,,25.0,validation,60,0.07228442273316094,0.07998958264452104,0.9036729576949746,0.08571717085856201,0.07994773521781148,1.072165091669353,-0.10952067042865654,-0.02248663953179307,0.4173954224493483,1.0,-8.0953762212251e-19,0.07228442273316094,0.9036729576949746,676.0333333333333,675.0333333333333,651,650,0.09564988728280749,-0.18075096333151475,2.627108567707366,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.2,absolute,0.005,,25.0,test,107,0.035897051299037086,0.10850460206876714,0.3308343666039764,0.04600476843891976,0.10841411409932074,0.42434298173366714,-0.37596433970494036,-0.08517144534931065,0.3242357667524388,1.0,6.22149657856168e-19,0.035897051299036864,0.33083436660397436,1624.7570093457944,1609.803738317757,1417,1239,0.07272028857397334,-0.20796599134847035,2.0079526048052756,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.2,absolute,0.005,,25.0,validation,60,0.062817574539213,0.06401985349235012,0.9812202170490629,0.07294231068817947,0.06393612055794887,1.1408623177577344,-0.09167818242283454,-0.017686465458618367,0.31754674702300895,1.0,1.61907524424502e-18,0.062817574539213,0.9812202170490629,1351.5166666666667,1200.6666666666667,1302,1016,0.08054413415440073,-0.14023233234592192,2.7577706503628856,60,0.0880367145671035,8.385272523816733,0.8666666666666667,60
temporal_tabular_backtest__small_ft_warmstart_classifier__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__small_ft_warmstart_classifier,score_small_ft_warmstart_classifier,TTT,gross_normalized_long_short,0.2,absolute,0.01,,25.0,test,107,0.03529250049006949,0.1095604685415407,0.32212805366643776,0.045614789434358594,0.10945152361626746,0.41675792101608533,-0.3815090820876129,-0.08718288792433063,0.3311959943123752,1.0,-4.172658454481595e-18,0.03529250049006949,0.32212805366643776,1624.7570093457944,1565.5420560747664,1417,1121,0.07259263592601459,-0.2102052084153221,1.9853088725892956,107,0.09857674030046584,9.236802611646063,0.8504672897196262,107
