spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.2472088836292743,0.2292212945065797,-0.017987589122694603,0.244220043452952,0.21079256307004454,-0.033427480382907465,1.0122383082652184,1.087425908998561,0.07518760073334252,-0.09235402719445149,-0.0749984922102176,0.017355534984233895,-0.511719975279316,-0.35306250891859114,0.15865746636072486,0.8733644859813083,1.5524182190348184
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2472088836292743,0.2138365703254108,-0.03337231330386348,0.244220043452952,0.2035993134923226,-0.040620729960629404,1.0122383082652184,1.0502813917075131,0.03804308344229468,-0.09235402719445149,-0.07882410796862277,0.013529919225828718,-0.511719975279316,-0.31533010790719906,0.19638986737211694,0.8307397264311119,1.519334033222722
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.32130540350301295,0.27733112756169964,-0.04397427594131331,0.27119510965701815,0.24643390507604898,-0.02476120458096917,1.1847758018548695,1.1253773196351202,-0.059398482219749305,-0.07808118977894127,-0.07827364165845295,-0.00019245187951168197,-0.4618603849503584,-0.4041656711337367,0.05769471381662172,0.8808411214953271,1.699885784655015
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.32130540350301295,0.2909222448374118,-0.03038315866560115,0.27119510965701815,0.23298539405012494,-0.03820971560689321,1.1847758018548695,1.2486716003099414,0.06389579845507187,-0.07808118977894127,-0.06957420349227174,0.00850698628666953,-0.4618603849503584,-0.318305203321645,0.1435551816287134,0.8528104960958436,1.663861327820771
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.24245033983784103,0.2219298574253643,-0.020520482412476726,0.2289161075412805,0.1985234103231371,-0.03039269721814339,1.0591231103915215,1.1179027050972399,0.05877959470571836,-0.08942770943492923,-0.0715058057617899,0.017921903673139325,-0.49342568240761664,-0.3332275284890097,0.16019815391860692,0.8593457943925232,1.4589472139218913
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.24245033983784103,0.2087855938707175,-0.033664745967123544,0.2289161075412805,0.19442698080634452,-0.03448912673493598,1.0591231103915215,1.073850928532777,0.014727818141255566,-0.08942770943492923,-0.07476345848654632,0.014664250948382904,-0.49342568240761664,-0.3171841116649101,0.17624157074270652,0.8295297006821257,1.4271139456347823
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.24245033983784103,0.2219298574253643,-0.020520482412476726,0.2289161075412805,0.1985234103231371,-0.03039269721814339,1.0591231103915215,1.1179027050972399,0.05877959470571836,-0.08942770943492923,-0.0715058057617899,0.017921903673139325,-0.49342568240761664,-0.3332275284890097,0.16019815391860692,0.8593457943925232,1.4589472139218913
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.1__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.24245033983784103,0.2087855938707175,-0.033664745967123544,0.2289161075412805,0.19442698080634452,-0.03448912673493598,1.0591231103915215,1.073850928532777,0.014727818141255566,-0.08942770943492923,-0.07476345848654632,0.014664250948382904,-0.49342568240761664,-0.3171841116649101,0.17624157074270652,0.8295297006821257,1.4271139456347823
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.24467472970512416,0.23032944690769508,-0.014345282797429082,0.23914388728052158,0.20599360582814305,-0.03315028145237853,1.0231276763437185,1.1181388178614389,0.09501114151772039,-0.09250037500920547,-0.07372222383472742,0.01877815117447805,-0.5162183275649364,-0.3593517781690826,0.15686654939585376,0.8728971962616822,1.4191593108683402
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.24467472970512416,0.21444528945652874,-0.03022944024859542,0.23914388728052158,0.19798890644631578,-0.041154980834205795,1.0231276763437185,1.083117702428823,0.05999002608510451,-0.09250037500920547,-0.07655116284437166,0.015949212164833804,-0.5162183275649364,-0.320734064257698,0.19548426330723834,0.8291532942726587,1.3908128663009935
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.3159948919534341,0.2786025835928869,-0.03739230836054719,0.2667276638283585,0.24350076836885956,-0.023226895459498936,1.1847098550556776,1.144154843777965,-0.04055501127771266,-0.07713555726776294,-0.07653713676015907,0.0005984205076038779,-0.45079538868222835,-0.3947863314330162,0.056009057249212124,0.8845794392523365,1.553579499032548
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.3159948919534341,0.2909696615941466,-0.025025230359287498,0.2667276638283585,0.23027161802189955,-0.03645604580645895,1.1847098550556776,1.2635932473730849,0.07888339231740726,-0.07713555726776294,-0.06844665043651829,0.008688906831244653,-0.45079538868222835,-0.31665397516499083,0.13414141351723752,0.8570138109476778,1.5218786939122555
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.23241303965293558,0.22200580540502868,-0.010407234247906905,0.22140708633944664,0.19024942314582616,-0.031157663193620483,1.0497091285353684,1.166919729553457,0.11721060101808867,-0.09091542305936051,-0.06507268872775977,0.02584273433160074,-0.49933867908801843,-0.3179761222381957,0.18136255684982272,0.8560747663551401,1.3380326467662322
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.23241303965293558,0.2061043052537721,-0.02630873439916348,0.22140708633944664,0.18535372047052642,-0.03605336586892022,1.0497091285353684,1.1119512720358116,0.062242143500443214,-0.09091542305936051,-0.06867988455126003,0.022235538508100477,-0.49933867908801843,-0.3043759453326117,0.19496273375540674,0.8229300569262996,1.3161881242732385
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.23241303965293558,0.22200580540502868,-0.010407234247906905,0.22140708633944664,0.19024942314582616,-0.031157663193620483,1.0497091285353684,1.166919729553457,0.11721060101808867,-0.09091542305936051,-0.06507268872775977,0.02584273433160074,-0.49933867908801843,-0.3179761222381957,0.18136255684982272,0.8560747663551401,1.3380326467662322
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.23241303965293558,0.2061043052537721,-0.02630873439916348,0.22140708633944664,0.18535372047052642,-0.03605336586892022,1.0497091285353684,1.1119512720358116,0.062242143500443214,-0.09091542305936051,-0.06867988455126003,0.022235538508100477,-0.49933867908801843,-0.3043759453326117,0.19496273375540674,0.8229300569262996,1.3161881242732385
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.10771381194804741,0.09831329009524614,-0.009400521852801269,0.11549964414692057,0.09951421576017785,-0.015985428386742717,0.9325899897235247,0.9879321194890802,0.055342129765555526,-0.03814582319689894,-0.035297683068756885,0.0028481401281420515,-0.2590421795228369,-0.1826401444328608,0.07640203508997612,0.8752336448598131,0.9576802253233287
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.10771381194804741,0.09531054569228425,-0.012403266255763157,0.11549964414692057,0.09619414963427687,-0.019305494512643698,0.9325899897235247,0.9908143692173379,0.058224379493813205,-0.03814582319689894,-0.0350346883582389,0.0031111348386600388,-0.2590421795228369,-0.14747098064073738,0.11157119888209954,0.835211708127522,0.9165445153205263
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.1017059014855366,0.09281078888997829,-0.008895112595558308,0.11596164352338156,0.09968672593994991,-0.01627491758343165,0.8770650224962485,0.93102454729917,0.05395952480292143,-0.04453553536109449,-0.038302091030118085,0.006233444330976404,-0.2857350433603788,-0.1910369618822162,0.09469808147816261,0.8682242990654205,0.8830214332286068
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1017059014855366,0.08578668588709615,-0.01591921559844045,0.11596164352338156,0.09715844456399941,-0.01880319895938215,0.8770650224962485,0.8829565589698942,0.005891536473645709,-0.04453553536109449,-0.04102145218426883,0.0035140831768256595,-0.2857350433603788,-0.17368778539206742,0.11204725796831139,0.8293101936493855,0.8517561194456731
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.14718648646388144,0.14100532004511868,-0.006181166418762762,0.13712875611776482,0.11881465098298459,-0.018314105134780226,1.073345158454432,1.1867671106092128,0.11342195215478079,-0.04282312793097325,-0.03306004889081297,0.009763079040160286,-0.3140011066225874,-0.20010214231730772,0.11389896430527968,0.8845794392523365,0.9810311367963531
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14718648646388144,0.13553445530683916,-0.011652031157042275,0.13712875611776482,0.11452029285135908,-0.02260846326640574,1.073345158454432,1.1834972818551495,0.11015212340071745,-0.04282312793097325,-0.03397187763657277,0.008851250294400481,-0.3140011066225874,-0.16065231133683266,0.15334879528575474,0.8415567187915863,0.9403301931894107
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.07929156278962135,0.06635889849219767,-0.01293266429742368,0.09895089839936036,0.08367126039652224,-0.015279638002838117,0.801322313109326,0.7930907001725511,-0.00823161293677488,-0.0300760695285997,-0.03413549000966934,-0.00405942048106964,-0.19694980930844552,-0.14649536104440708,0.05045444826403844,0.8275700934579439,0.8218913199566756
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.07929156278962135,0.05833409798603251,-0.020957464803588843,0.09895089839936036,0.08193542543229246,-0.0170154729670679,0.801322313109326,0.7119520973774285,-0.08937021573189752,-0.0300760695285997,-0.03842791880534533,-0.008351849276745631,-0.19694980930844552,-0.1451638195542767,0.051785989754168815,0.7874471773325135,0.7956913201455011
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.07929156278962135,0.06635889849219767,-0.01293266429742368,0.09895089839936036,0.08367126039652224,-0.015279638002838117,0.801322313109326,0.7930907001725511,-0.00823161293677488,-0.0300760695285997,-0.03413549000966934,-0.00405942048106964,-0.19694980930844552,-0.14649536104440708,0.05045444826403844,0.8275700934579439,0.8218913199566756
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,gross_normalized_long_short,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.07929156278962135,0.05833409798603251,-0.020957464803588843,0.09895089839936036,0.08193542543229246,-0.0170154729670679,0.801322313109326,0.7119520973774285,-0.08937021573189752,-0.0300760695285997,-0.03842791880534533,-0.008351849276745631,-0.19694980930844552,-0.1451638195542767,0.051785989754168815,0.7874471773325135,0.7956913201455011
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.2086454012168597,0.1857089472492246,-0.022936453967635106,0.23107409553530567,0.20272548163893847,-0.028348613896367197,0.9029372190487743,0.9160611963915768,0.013123977342802462,-0.07722540680135626,-0.0773149457227513,-8.953892139504371e-05,-0.4714426323384958,-0.3651342221916207,0.10630841014687509,0.8757009345794391,1.9382311974032207
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2086454012168597,0.1814001903620086,-0.0272452108548511,0.23107409553530567,0.19619558167422055,-0.03487851386108512,0.9029372190487743,0.9245885601196696,0.02165134107089528,-0.07722540680135626,-0.07610397016171222,0.0011214366396440356,-0.4714426323384958,-0.30599995803801383,0.16544267430048198,0.8392589854068215,1.8514116077346914
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.19544357100807463,0.18002518340671902,-0.01541838760135561,0.2319937571520165,0.2033020447581684,-0.0286917123938481,0.8424518547712818,0.8855060145649906,0.043054159793708746,-0.08949064991531341,-0.08232776641433791,0.007162883500975506,-0.5102703169932378,-0.3811764201400435,0.12909389685319428,0.875233644859813,1.7808989244393276
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.19544357100807463,0.16744948554666217,-0.027994085461412466,0.2319937571520165,0.19866025435900672,-0.033333502793009784,0.8424518547712818,0.8428937438288872,0.00044188905760533803,-0.08949064991531341,-0.08655709318623264,0.002933556729080772,-0.5102703169932378,-0.3528317169371862,0.1574386000560516,0.8401670615209174,1.7177959393882947
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__absolute__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.15226678264541094,0.13252979955560829,-0.01973698308980265,0.19793145970906853,0.170459255001147,-0.027472204707921527,0.7692904547322681,0.7774866759491381,0.008196221216870025,-0.06413717851102212,-0.0716362897402731,-0.007499111229250982,-0.3766202496166541,-0.2843190632716064,0.09230118634504769,0.8429906542056074,1.6758639176651051
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__absolute__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15226678264541094,0.11574322069913379,-0.03652356194627715,0.19793145970906853,0.16666024955351458,-0.03127121015555395,0.7692904547322681,0.6944860637687252,-0.07480439096354285,-0.06413717851102212,-0.07936794478179214,-0.015230766270770024,-0.3766202496166541,-0.27810173405242555,0.09851851556422853,0.80375473571518,1.6162303352981726
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__sign__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.15226678264541094,0.13252979955560829,-0.01973698308980265,0.19793145970906853,0.170459255001147,-0.027472204707921527,0.7692904547322681,0.7774866759491381,0.008196221216870025,-0.06413717851102212,-0.0716362897402731,-0.007499111229250982,-0.3766202496166541,-0.2843190632716064,0.09230118634504769,0.8429906542056074,1.6758639176651051
dl_xgb__dl_xgb_predictions_prob_xgb_er_train__long_short__q0.2__sign__thr0__zna__cost25,test,XGBoost,dl_xgb__dl_xgb_predictions_prob_xgb_er_train,long_short,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15226678264541094,0.11574322069913379,-0.03652356194627715,0.19793145970906853,0.16666024955351458,-0.03127121015555395,0.7692904547322681,0.6944860637687252,-0.07480439096354285,-0.06413717851102212,-0.07936794478179214,-0.015230766270770024,-0.3766202496166541,-0.27810173405242555,0.09851851556422853,0.80375473571518,1.6162303352981726
dl_xgb__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,FT-Transformer,dl_xgb__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.12442980171251472,0.09184385999883249,-0.03258594171368223,0.16152095476809095,0.12620428485562532,-0.035316669912465626,0.7703632131890807,0.7277396334355816,-0.042623579753499174,-0.05934027571732001,-0.05444828073594563,0.004891994981374374,-0.3422971969823264,-0.23900272591308114,0.10329447106924527,0.8658878504672897,1.115901917463092
dl_xgb__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,test,FT-Transformer,dl_xgb__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12442980171251472,0.0933772774811572,-0.031052524231357514,0.16152095476809095,0.12083352875340357,-0.040687426014687375,0.7703632131890807,0.7727762190221313,0.0024130058330505966,-0.05934027571732001,-0.05001369860351935,0.009326577113800659,-0.3422971969823264,-0.2129332149542379,0.12936398202808852,0.8262587286771009,1.0847868743993698
dl_xgb__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,FT-Transformer,dl_xgb__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.12442980171251472,0.09184385999883249,-0.03258594171368223,0.16152095476809095,0.12620428485562532,-0.035316669912465626,0.7703632131890807,0.7277396334355816,-0.042623579753499174,-0.05934027571732001,-0.05444828073594563,0.004891994981374374,-0.3422971969823264,-0.23900272591308114,0.10329447106924527,0.8658878504672897,1.115901917463092
dl_xgb__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,test,FT-Transformer,dl_xgb__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.12442980171251472,0.0933772774811572,-0.031052524231357514,0.16152095476809095,0.12083352875340357,-0.040687426014687375,0.7703632131890807,0.7727762190221313,0.0024130058330505966,-0.05934027571732001,-0.05001369860351935,0.009326577113800659,-0.3422971969823264,-0.2129332149542379,0.12936398202808852,0.8262587286771009,1.0847868743993698
