run_name,score_name,split,month,rank_ic,n_stocks
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-05-29,0.02672680259378121,6494
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-06-30,-0.008171320946426237,6485
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-07-31,-0.11056764294875203,6465
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-08-31,-0.0946347380315314,6457
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-09-30,0.2426776442526225,6453
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-10-30,0.1577083432066242,6452
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-11-30,-0.01841020616870101,6462
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-12-31,-0.05507934756360867,6465
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-01-29,0.06105149692240553,6467
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-02-26,0.0042756006072572975,6468
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-03-31,-0.1221151362848571,6468
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-04-30,0.2224279640566388,6492
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-05-28,0.29767346725956756,6469
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-06-30,0.027976261652685144,6486
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-07-30,0.22076333501865944,6501
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-08-31,-0.08773132902628566,6501
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-09-30,-0.003295844796270722,6500
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-10-29,0.058821942523876965,6498
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2010-11-30,-0.1070231533050051,6504
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1989-12-29,-0.019830954043243466,6334
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-01-31,0.07174669290072862,6342
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-02-28,0.07851169736599416,6337
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-03-30,0.062170638491538664,6347
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-04-30,0.14641186387588734,6357
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-05-31,0.09150232840975504,6352
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-06-29,0.060385335069009075,6358
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-07-31,0.0701568445065685,6367
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-08-31,0.05840577374080291,6369
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-09-28,0.12906426236030513,6354
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-10-31,0.10117071297658127,6339
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-11-30,0.20333266993991161,6322
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1990-12-31,0.011031110176869583,6313
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1991-01-31,0.016804933768332316,6304
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1991-02-28,0.0831480745728892,6288
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1991-03-28,0.021469936248852295,6282
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1991-04-30,0.14133391524039574,6294
temporal_tabular_small_random,prediction_temporal_tabular_er_train_score,train,1991-05-31,-0.027579477007681662,6312
