model,split,month,rank_ic
naive_reversal,train,1994-07-29,0.06822714904025924
naive_reversal,train,1994-08-31,0.006884326605345952
naive_reversal,train,1994-09-30,-0.04984165121569436
naive_reversal,train,1994-10-31,-0.004062889834251261
naive_reversal,train,1994-11-30,-0.0779218081839482
naive_reversal,train,1994-12-30,0.0023952533899323824
naive_reversal,train,1995-01-31,-0.04972044828195613
naive_reversal,train,1995-02-28,0.019441160876786007
naive_reversal,train,1995-03-31,-0.005643501159668316
naive_reversal,train,1995-04-28,0.00917166905978372
naive_reversal,train,1995-05-31,-0.012027844934710723
naive_reversal,train,1995-06-30,-0.013054935570896972
naive_reversal,train,1995-07-31,-0.01574720848505833
naive_reversal,train,1995-08-31,-0.018638196665316693
naive_reversal,train,1995-09-29,-0.04441523813740233
naive_reversal,train,1995-10-31,-0.04994336006583804
naive_reversal,train,1995-11-30,-0.1081754165821243
naive_reversal,train,1995-12-29,0.06576070069726202
naive_reversal,train,1996-01-31,0.01464604399024375
naive_reversal,train,1996-02-29,0.0198429708093736
naive_reversal,train,1996-03-29,-0.055881438366500114
naive_reversal,train,1996-04-30,-0.008313685923585409
naive_reversal,train,1996-05-31,0.10757779616820305
naive_reversal,train,1996-06-28,0.07449231346276296
naive_reversal,train,1996-07-31,0.04198245843120077
naive_reversal,train,1996-08-30,-0.028639934599054926
naive_reversal,train,1996-09-30,-0.019864992972726026
naive_reversal,train,1996-10-31,-0.06729821212853875
naive_reversal,train,1996-11-29,-0.13859594268411377
naive_reversal,train,1996-12-31,0.06048809978836951
naive_reversal,train,1997-01-31,-0.02101848028775191
naive_reversal,train,1997-02-28,0.07299262522965921
naive_reversal,train,1997-03-31,-0.08153389848958092
naive_reversal,train,1997-04-30,0.10173170575194379
naive_reversal,train,1997-05-30,-0.06399274640907127
naive_reversal,train,1997-06-30,-0.07013185907036414
naive_reversal,train,1997-07-31,0.04236102811938661
naive_reversal,train,1997-08-29,-0.040151926355083065
naive_reversal,train,1997-09-30,-0.024882882576181785
naive_reversal,train,1997-10-31,-0.0052393399710943195
naive_reversal,train,1997-11-28,-0.1497576591907962
naive_reversal,train,1997-12-31,0.0463770280634293
naive_reversal,train,1998-01-30,-0.013540046374010734
naive_reversal,train,1998-02-27,0.028557308835863607
naive_reversal,train,1998-03-31,-0.02503677569518373
naive_reversal,train,1998-04-30,-0.006375977469175306
naive_reversal,train,1998-05-29,-0.03988242513256367
naive_reversal,train,1998-06-30,-0.11912352954697988
naive_reversal,train,1998-07-31,-0.12692815935900165
naive_reversal,train,1998-08-31,0.028239035127677507
naive_reversal,train,1998-09-30,0.10471262095632114
naive_reversal,train,1998-10-30,0.024699810186353782
naive_reversal,train,1998-11-30,-0.08357598594919068
naive_reversal,train,1998-12-31,-0.020422354619739902
naive_reversal,train,1999-01-29,0.03703144412949954
naive_reversal,train,1999-02-26,0.06096886057386299
naive_reversal,train,1999-03-31,0.035243196526263926
naive_reversal,train,1999-04-30,0.10237033828872107
naive_reversal,train,1999-05-28,-0.04237484144684898
naive_reversal,train,1999-06-30,-0.03768180525136166
naive_reversal,train,1999-07-30,-0.06087831457197522
naive_reversal,train,1999-08-31,-0.032900251209234746
naive_reversal,train,1999-09-30,-0.06844046258786425
naive_reversal,train,1999-10-29,-0.03574289501921561
naive_reversal,train,1999-11-30,-0.07315745990066806
naive_reversal,train,1999-12-31,-0.018768619381082305
naive_reversal,train,2000-01-31,-0.18014820219606278
naive_reversal,train,2000-02-29,0.14957763598489032
naive_reversal,train,2000-03-31,0.23763123616890675
naive_reversal,train,2000-04-28,-0.17952852027681365
naive_reversal,train,2000-05-31,0.14345981335151858
naive_reversal,train,2000-06-30,-0.1640559667564196
naive_reversal,train,2000-07-31,-0.053005503519478546
