model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_classifier_score,1997-04-30,-0.02976340630802201
ft_transformer,train,prediction_ft_classifier_score,1997-05-30,0.1662876205415711
ft_transformer,train,prediction_ft_classifier_score,1997-06-30,0.1495424577200633
ft_transformer,train,prediction_ft_classifier_score,1997-07-31,-0.07535060909342702
ft_transformer,train,prediction_ft_classifier_score,1997-08-29,0.03611732829907384
ft_transformer,train,prediction_ft_classifier_score,1997-09-30,0.13566603827244877
ft_transformer,train,prediction_ft_classifier_score,1997-10-31,0.33493305127120027
ft_transformer,train,prediction_ft_classifier_score,1997-11-28,0.44259264195381154
ft_transformer,train,prediction_ft_classifier_score,1997-12-31,-0.10721383558453176
ft_transformer,train,prediction_ft_classifier_score,1998-01-30,0.07065083147482404
ft_transformer,train,prediction_ft_classifier_score,1998-02-27,0.10323740813558038
ft_transformer,train,prediction_ft_classifier_score,1998-03-31,0.022294108676865577
ft_transformer,train,prediction_ft_classifier_score,1998-04-30,0.20743102753724108
ft_transformer,train,prediction_ft_classifier_score,1998-05-29,0.24232179809915197
ft_transformer,train,prediction_ft_classifier_score,1998-06-30,0.1568783813764276
ft_transformer,train,prediction_ft_classifier_score,1998-07-31,0.3259061883287045
ft_transformer,train,prediction_ft_classifier_score,1998-08-31,0.04535850228264766
ft_transformer,train,prediction_ft_classifier_score,1998-09-30,0.060178309067470154
ft_transformer,train,prediction_ft_classifier_score,1998-10-30,-0.006088808339605446
ft_transformer,train,prediction_ft_classifier_score,1998-11-30,0.16590295871353775
ft_transformer,train,prediction_ft_classifier_score,1998-12-31,-0.24212201134897124
ft_transformer,train,prediction_ft_classifier_score,1999-01-29,0.15935859674052738
ft_transformer,train,prediction_ft_classifier_score,1999-02-26,0.09663912348825426
ft_transformer,train,prediction_ft_classifier_score,1999-03-31,0.02484212338704624
